price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,age
0.01926557377049181,0.0909090909090909,0.125,0.06716981132075472,0.003107510786939247,0.0,0,0.5172413793103449
0.06072131147540985,0.0909090909090909,0.28125,0.1720754716981132,0.004071868910293493,0.4,0,0.2068965517241379
0.013770491803278691,0.06060606060606061,0.125,0.036226415094339624,0.005742534553642117,0.0,0,0.7155172413793104
0.06937704918032789,0.12121212121212122,0.375,0.12603773584905661,0.0027137716034089333,0.0,0,0.4310344827586207
0.057049180327868855,0.0909090909090909,0.25,0.1049056603773585,0.0045794895807525745,0.0,0,0.25
0.1514754098360656,0.12121212121212122,0.5624999999999999,0.38716981132075473,0.06142937015662944,0.0,0,0.12068965517241378
0.023934426229508202,0.0909090909090909,0.28125,0.10754716981132076,0.003815635564703766,0.4,0,0.17241379310344826
0.028439344262295087,0.0909090909090909,0.1875,0.05811320754716981,0.005567472055118639,0.0,0,0.45689655172413796
0.020262295081967217,0.0909090909090909,0.125,0.11245283018867926,0.0042099805008241255,0.0,0,0.48275862068965514
0.032524590163934435,0.0909090909090909,0.3125,0.12075471698113208,0.0036587456438816864,0.4,0,0.11206896551724134
0.07704918032786887,0.0909090909090909,0.3125,0.2467924528301887,0.005618961025272603,0.0,0,0.4396551724137931
0.051540983606557386,0.06060606060606061,0.125,0.06566037735849058,0.00331952419345557,0.0,0,0.6293103448275863
0.030819672131147547,0.0909090909090909,0.125,0.0860377358490566,0.01174009094769387,0.2,0,0.7586206896551724
0.04262295081967214,0.0909090909090909,0.21875,0.08150943396226416,0.005548693724827194,0.0,0,0.3275862068965517
0.059672131147541,0.15151515151515152,0.25,0.11471698113207549,0.0026229087149019373,0.2,0,1.0
0.07540983606557378,0.12121212121212122,0.375,0.2007547169811321,0.0027137716034089333,0.4,0,0.3189655172413793
0.04196721311475411,0.0909090909090909,0.25,0.12075471698113208,0.00818977501743053,0.4,0,0.18103448275862066
0.053770491803278704,0.12121212121212122,0.125,0.0988679245283019,0.0022897447903762864,0.2,0,0.853448275862069
0.014950819672131153,0.06060606060606061,0.125,0.06867924528301887,0.005651671665135122,0.0,0,0.810344827586207
0.020327868852459022,0.0909090909090909,0.125,0.07245283018867925,0.005605634468291577,0.0,0,0.4051724137931035
0.040655737704918045,0.12121212121212122,0.21875,0.10037735849056605,0.002701656551608,0.0,0,0.5862068965517241
0.2524590163934427,0.0909090909090909,0.34375,0.20830188679245284,0.026863310110798205,0.0,0,0.4051724137931035
0.027540983606557382,0.15151515151515152,0.3125,0.14943396226415095,0.003501249970469561,0.4,0,0.17241379310344826
0.023304918032786892,0.06060606060606061,0.1875,0.0588679245283019,0.005526280878995468,0.0,0,0.25862068965517243
0.03331147540983607,0.0909090909090909,0.28125,0.1630188679245283,0.003622400488478888,0.4,0,0.25862068965517243
0.020721311475409843,0.0909090909090909,0.25,0.10716981132075472,0.0025302285686248016,0.2,0,0.6379310344827586
0.11304918032786887,0.0909090909090909,0.21875,0.1630188679245283,0.0013150888729912488,0.4,0,0.8620689655172414
0.0776393442622951,0.0909090909090909,0.125,0.08377358490566039,0.0006427034980394811,0.2,0,0.9137931034482759
0.04760655737704919,0.0909090909090909,0.21875,0.09283018867924528,0.003549710177673292,0.0,0,0.5775862068965517
0.08445901639344264,0.12121212121212122,0.3125,0.1720754716981132,0.004030071981580275,0.4,0,0.09482758620689655
0.06629508196721312,0.0909090909090909,0.3125,0.1532075471698113,0.002095903961561363,0.4,0,0.10344827586206896
0.026885245901639352,0.06060606060606061,0.1875,0.0679245283018868,0.00045128567958474476,0.8,0,0.08620689655172412
0.08032786885245903,0.12121212121212122,0.21875,0.1539622641509434,0.0027137716034089333,0.2,0,0.7413793103448276
0.06032786885245903,0.0909090909090909,0.125,0.060377358490566045,0.0015022664233156591,0.2,0,0.7413793103448276
0.032459016393442626,0.12121212121212122,0.34375,0.13358490566037737,0.0037187151502963032,0.0,0,0.29310344827586204
0.08144262295081969,0.0909090909090909,0.3125,0.15169811320754717,0.0015386115787184575,0.2,0,0.11206896551724134
0.06229508196721313,0.12121212121212122,0.125,0.10339622641509436,0.02079427491112095,0.0,0,0.7068965517241379
0.07409836065573772,0.12121212121212122,0.25,0.15622641509433963,0.00331952419345557,0.4,0,0.956896551724138
0.02163934426229509,0.12121212121212122,0.125,0.07018867924528302,0.0045764608178023415,0.0,0,0.4051724137931035
0.06950819672131149,0.12121212121212122,0.3125,0.1758490566037736,0.004260257965797997,0.4,0,0.16379310344827586
