,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront
0,221900.0,-0.3987279239700485,-1.4474300822299573,-0.9798123528290257,-0.22831604970308592,-0.9154058262174427,0
1,538000.0,-0.3987279239700485,0.17560263270244408,0.533621994954764,-0.18988098596858147,0.9364841089196929,0
2,180000.0,-1.473925256567012,-1.4474300822299573,-1.426221045340791,-0.12329561801646885,-0.9154058262174427,0
3,604000.0,0.6764694086269151,1.149422261661885,-0.13054703536761852,-0.24400875788614362,-0.9154058262174427,0
4,510000.0,-0.3987279239700485,-0.1490039102840362,-0.43541150830248265,-0.16964946372642398,-0.9154058262174427,0
5,1230000.0,0.6764694086269151,3.0970615195807665,3.6367068087560597,2.0961361716273714,-0.9154058262174427,0
6,257500.0,-0.3987279239700485,0.17560263270244408,-0.3973034491856246,-0.20009331760155594,0.9364841089196929,0
7,291850.0,-0.3987279239700485,-0.7982169962569967,-1.1104685555153961,-0.13027283750093605,-0.9154058262174427,0
8,229500.0,-0.3987279239700485,-1.4474300822299573,-0.326531339397174,-0.1843764667905243,-0.9154058262174427,0
9,323000.0,-0.3987279239700485,0.5002091756889243,-0.20676315360133454,-0.2063462582468051,0.9364841089196929,0
10,662500.0,-0.3987279239700485,0.5002091756889243,1.6115356671173193,-0.12822071412315159,-0.9154058262174427,0
11,468000.0,-1.473925256567012,-1.4474300822299573,-1.0015883866100874,-0.21986612991220866,-0.9154058262174427,0
12,310000.0,-0.3987279239700485,-1.4474300822299573,-0.7076119305657542,0.11574054155346115,0.010539141351125113,0
13,400000.0,-0.3987279239700485,-0.4736104532705165,-0.7729400319089393,-0.13102125896812802,-0.9154058262174427,0
14,530000.0,1.7516667412238787,-0.1490039102840362,-0.29386728872558143,-0.24763015208223388,0.010539141351125113,0
15,650000.0,0.6764694086269151,1.149422261661885,0.9473666367949368,-0.24400875788614362,0.9364841089196929,0
16,395000.0,-0.3987279239700485,-0.1490039102840362,-0.20676315360133454,-0.025759401001771626,0.9364841089196929,0
17,485000.0,0.6764694086269151,-1.4474300822299573,-0.5225156434267295,-0.26090859746789813,0.010539141351125113,0
18,189000.0,-1.473925256567012,-1.4474300822299573,-0.9580363190479639,-0.1269170122125591,-0.9154058262174427,0
19,230000.0,-0.3987279239700485,-1.4474300822299573,-0.9035962345953097,-0.12875185193857816,-0.9154058262174427,0
20,385000.0,0.6764694086269151,-0.4736104532705165,-0.5007396096456678,-0.24449161044562234,-0.9154058262174427,0
21,2000000.0,-0.3987279239700485,0.8248157186754046,1.0562468057002454,0.7184853915507212,-0.9154058262174427,0
22,285000.0,1.7516667412238787,0.5002091756889243,0.2069814882388382,-0.21262334152002818,0.9364841089196929,0
23,252700.0,-1.473925256567012,-0.7982169962569967,-1.0995805386248652,-0.13191453620316362,-0.9154058262174427,0
24,329000.0,-0.3987279239700485,0.17560263270244408,0.4029657922683937,-0.2077948159252412,0.9364841089196929,0
25,233000.0,-0.3987279239700485,-0.1490039102840362,-0.40274745763089004,-0.25132397416224594,0.010539141351125113,0
26,937000.0,-0.3987279239700485,-0.4736104532705165,0.4029657922683937,-0.29975408587795943,0.9364841089196929,0
27,667000.0,-0.3987279239700485,-1.4474300822299573,-0.7402759812373467,-0.32655240292902726,0.010539141351125113,0
28,438000.0,-0.3987279239700485,-0.4736104532705165,-0.6096197785509764,-0.2106919312821134,-0.9154058262174427,0
29,719000.0,0.6764694086269151,0.5002091756889243,0.533621994954764,-0.19154682729878297,0.9364841089196929,0
30,580500.0,-0.3987279239700485,0.5002091756889243,0.2614215726914925,-0.2686342384195573,0.9364841089196929,0
31,280000.0,-1.473925256567012,-0.7982169962569967,-0.9689243359384948,-0.33418147336879067,2.7883740440568285,0
32,687500.0,0.6764694086269151,-0.4736104532705165,0.2723095895820234,-0.24400875788614362,0.010539141351125113,0
33,535000.0,-0.3987279239700485,-1.4474300822299573,-1.0778045048438034,-0.29229401383401354,0.010539141351125113,0
34,322500.0,0.6764694086269151,0.8248157186754046,-0.021666866462309895,-0.20395613807738555,-0.9154058262174427,0
35,696000.0,-0.3987279239700485,0.5002091756889243,0.23964553891043078,-0.29084545615557744,0.010539141351125113,0
36,550000.0,0.6764694086269151,-1.4474300822299573,-0.45718754208354434,0.4766004018798669,-0.9154058262174427,0
37,640000.0,0.6764694086269151,-0.1490039102840362,0.30497364025361595,-0.21986612991220866,0.9364841089196929,0
38,240000.0,0.6764694086269151,-1.4474300822299573,-0.9362602852669023,-0.16977017686629364,-0.9154058262174427,0
39,605000.0,0.6764694086269151,0.5002091756889243,0.5880620794074184,-0.1823726286686877,0.9364841089196929,0
40,625000.0,0.6764694086269151,0.5002091756889243,0.533621994954764,-0.23145459133969745,0.9364841089196929,0
41,775000.0,0.6764694086269151,0.17560263270244408,2.3301447818923564,0.21919170242177244,-0.9154058262174427,0
42,861990.0,1.7516667412238787,0.8248157186754046,1.6496437262341774,-0.2285816186107992,0.9364841089196929,0
43,685000.0,-0.3987279239700485,-1.4474300822299573,-0.5551796940983221,-0.3096767059752467,0.9364841089196929,0
44,309000.0,-0.3987279239700485,-1.4474300822299573,-0.8709321839237171,-0.13160068203950248,-0.9154058262174427,0
45,488000.0,-0.3987279239700485,0.5002091756889243,1.176014991496085,-0.0363097294263812,0.9364841089196929,0
46,210490.0,-0.3987279239700485,-1.4474300822299573,-1.1866846737491121,-0.1588335663941011,-0.9154058262174427,0
47,785000.0,0.6764694086269151,0.5002091756889243,0.22875752201989993,-0.04082440085750704,0.9364841089196929,0
48,450000.0,-0.3987279239700485,-0.4736104532705165,-0.9035962345953097,-0.22075940714724426,-0.9154058262174427,0
